ltv,cac,payback_months,net_value,recession_hit
31.409482969813354,38.95968748600199,999.0,-7.550204516188636,1.0
32.5721472134185,94.35090152225989,999.0,-61.778754308841386,0.0
65.67694011459206,82.37655805316692,999.0,-16.69961793857486,1.0
26.001225155817284,70.63608349071403,999.0,-44.63485833489675,0.0
65.71224712607378,79.16970596401943,999.0,-13.457458837945651,1.0
52.68020431010941,46.864530143035466,28.0,5.815674167073944,1.0
37.228918411014,24.956702640413226,21.0,12.272215770600774,0.0
21.712483481132033,103.13356843608283,999.0,-81.4210849549508,0.0
70.54987684032213,37.31650459789355,16.0,33.23337224242858,0.0
55.52099716950034,58.64301600629297,34.0,-3.122018836792627,0.0
32.82021742083171,64.95260442169878,999.0,-32.13238700086707,0.0
52.59656127165633,61.1262530938144,999.0,-8.529691822158071,0.0
69.15429579103946,34.49628962939921,16.0,34.65800616164025,1.0
44.06714240340917,69.94861864949216,999.0,-25.88147624608299,0.0
44.74301115925724,64.78019823474668,999.0,-20.037187075489435,0.0
65.37616402905594,35.406546926253334,16.0,29.96961710280261,1.0
87.68750368531137,23.68709426320504,9.0,64.00040942210633,0.0
38.91645965803845,62.34313222654266,999.0,-23.42667256850421,0.0
20.424974814287406,86.68866733409254,999.0,-66.26369251980513,1.0
23.19591449232793,43.84179045323147,999.0,-20.64587596090354,0.0
34.166859094190926,93.65149535785584,999.0,-59.48463626366491,1.0
26.090256600244025,34.2819843034467,999.0,-8.191727703202673,0.0
20.616003101437933,91.12287344839694,999.0,-70.506870346959,0.0
104.00605924049906,56.323061909269065,17.0,47.68299733122999,1.0
50.485458171425556,39.50933773712601,24.0,10.976120434299546,1.0
34.95837874192933,68.79372380741788,999.0,-33.835345065488546,0.0
35.98688527866326,80.6425317533505,999.0,-44.65564647468724,0.0
19.258498863910756,91.34023741735267,999.0,-72.08173855344191,0.0
65.50204452974158,68.77041997782104,33.0,-3.2683754480794533,0.0
16.106520712572294,38.84056001609767,999.0,-22.734039303525375,0.0
53.81831500565195,37.372721442191256,22.0,16.44559356346069,0.0
17.935424463586326,47.39610635665106,999.0,-29.460681893064734,0.0
32.28762654333834,35.78588348996425,36.0,-3.498256946625908,0.0
71.05551014258596,87.93412171647125,999.0,-16.878611573885294,0.0
21.89347451071043,40.266757647994794,999.0,-18.373283137284364,0.0
39.91586738380116,62.46026795926881,999.0,-22.544400575467655,0.0
50.10327899289986,40.16546515090716,24.0,9.9378138419927,0.0
53.49051757163075,62.63322660813943,999.0,-9.142709036508684,1.0
36.93142249602586,132.48394697232197,999.0,-95.55252447629611,0.0
44.43949982662562,33.46152559687869,22.0,10.977974229746934,0.0
31.604402556093465,88.73038022117971,999.0,-57.12597766508625,0.0
100.19710484274513,54.014334158426415,16.0,46.18277068431872,1.0
21.3870977071546,68.5618753486254,999.0,-47.17477764147081,1.0
74.57245816550358,59.38816071227075,25.0,15.184297453232823,0.0
47.226734370720344,38.083887524773694,25.0,9.14284684594665,1.0
59.671118703749286,37.326873486243464,20.0,22.344245217505822,0.0
60.767571962227706,32.72162704193674,17.0,28.045944920290964,0.0
48.452143728945224,108.4038782443036,999.0,-59.951734515358375,0.0
27.98643673268107,36.58007727336847,999.0,-8.593640540687396,1.0
35.079759218352514,65.31960350913972,999.0,-30.23984429078721,0.0
22.852542412663176,61.108290335345586,999.0,-38.25574792268241,0.0
33.00492046106965,175.20004723491144,999.0,-142.1951267738418,0.0
50.63247963370121,173.22696120295757,999.0,-122.59448156925636,1.0
53.08053922868482,66.90202901986379,999.0,-13.82148979117897,0.0
38.13654601952848,106.44079028048765,999.0,-68.30424426095917,1.0
19.848407590971252,39.26352857838416,999.0,-19.41512098741291,0.0
31.71761140246656,55.366090370338576,999.0,-23.648478967872016,0.0
33.27595083196311,71.45964405510085,999.0,-38.183693223137745,0.0
17.78674659756763,133.40301980949954,999.0,-115.61627321193191,1.0
29.102336012584743,48.28461583367532,999.0,-19.182279821090575,0.0
44.28510638869469,45.2351937708197,33.0,-0.9500873821250053,0.0
63.53647494212897,22.041159344431968,9.0,41.495315597697,0.0
24.15927814786106,69.4222898469311,999.0,-45.263011699070034,1.0
24.57547046986379,89.59209345675464,999.0,-65.01662298689085,0.0
29.664154691082533,37.316784594151,999.0,-7.652629903068469,1.0
48.727441278666156,119.6412827005066,999.0,-70.91384142184043,0.0
75.82079360381452,31.781880891498275,13.0,44.03891271231625,0.0
40.73520046131709,54.42246012229942,999.0,-13.687259660982328,0.0
16.431398570482965,51.014699811518646,999.0,-34.583301241035684,0.0
19.716535113278063,29.91342031910442,999.0,-10.196885205826359,1.0
45.00889908833773,67.49931782802064,999.0,-22.49041873968291,0.0
65.06389523314544,66.61479730014807,33.0,-1.5509020670026246,0.0
100.06527586002592,28.343435151276402,9.0,71.72184070874951,1.0
24.083359730092383,71.74933087734593,999.0,-47.66597114725354,1.0
44.68441388874241,65.42209421354978,999.0,-20.73768032480737,0.0
28.517811294423343,97.93814169030063,999.0,-69.42033039587729,1.0
30.71854061676547,72.05921092568599,999.0,-41.34067030892052,0.0
25.34864437236884,138.54213297665035,999.0,-113.19348860428151,0.0
38.28111292462399,21.234152849172048,17.0,17.046960075451942,0.0
27.046582902276025,43.438997503929784,999.0,-16.39241460165376,0.0
108.86455184833534,40.79315667645403,10.0,68.0713951718813,0.0
32.69996800639301,21.74979983071098,20.0,10.950168175682027,1.0
56.454346988933956,40.53728588667744,21.0,15.917061102256518,0.0
28.863563438655735,55.74545830094851,999.0,-26.88189486229278,0.0
89.10596508735154,63.34568422201232,20.0,25.76028086533921,1.0
51.73667658098002,40.510045726687245,25.0,11.226630854292772,0.0
68.13729884859978,65.73950976224906,31.0,2.397789086350727,1.0
